时间,标的,数量,价格,金额,手续费,印花税,总费用,方向
2025-10-17 09:30:00,511880.XSHG,-700,100.997,70697.9,21.21,0.0,21.21,卖出
2025-10-17 09:30:00,511880.XSHG,700,100.997,70697.9,21.21,0.0,21.21,买入
2025-10-20 09:30:00,511880.XSHG,-700,101.019,70713.3,21.21,0.0,21.21,卖出
2025-10-20 09:30:00,511880.XSHG,700,101.019,70713.3,21.21,0.0,21.21,买入
2025-10-21 09:30:00,511880.XSHG,-700,101.013,70709.1,21.21,0.0,21.21,卖出
2025-10-21 09:30:00,511880.XSHG,700,101.013,70709.1,21.21,0.0,21.21,买入
2025-10-22 09:30:00,511880.XSHG,-700,100.995,70696.5,21.21,0.0,21.21,卖出
2025-10-22 09:30:00,511880.XSHG,700,100.995,70696.5,21.21,0.0,21.21,买入
2025-10-23 09:30:00,511880.XSHG,-700,101.008,70705.59999999999,21.21,0.0,21.21,卖出
2025-10-23 09:30:00,511880.XSHG,700,101.008,70705.59999999999,21.21,0.0,21.21,买入
2025-10-24 09:30:00,511880.XSHG,-700,101.013,70709.1,21.21,0.0,21.21,卖出
2025-10-24 09:30:00,511880.XSHG,700,101.013,70709.1,21.21,0.0,21.21,买入
2025-10-27 09:30:00,511880.XSHG,-700,101.01,70707.0,21.21,0.0,21.21,卖出
2025-10-27 09:30:00,511880.XSHG,700,101.01,70707.0,21.21,0.0,21.21,买入
2025-10-28 09:30:00,511880.XSHG,-700,101.009,70706.3,21.21,0.0,21.21,卖出
2025-10-28 09:30:00,511880.XSHG,700,101.009,70706.3,21.21,0.0,21.21,买入
2025-10-29 09:30:00,511880.XSHG,-700,101.012,70708.4,21.21,0.0,21.21,卖出
2025-10-29 09:30:00,511880.XSHG,700,101.012,70708.4,21.21,0.0,21.21,买入
2025-10-30 09:30:00,511880.XSHG,-700,101.019,70713.3,21.21,0.0,21.21,卖出
2025-10-30 09:30:00,511880.XSHG,700,101.019,70713.3,21.21,0.0,21.21,买入
2025-10-31 09:30:00,511880.XSHG,-700,101.034,70723.8,21.22,0.0,21.22,卖出
2025-10-31 09:30:00,511880.XSHG,700,101.034,70723.8,21.22,0.0,21.22,买入
2025-11-03 09:30:00,511880.XSHG,-700,101.026,70718.2,21.22,0.0,21.22,卖出
2025-11-03 09:30:00,511880.XSHG,700,101.026,70718.2,21.22,0.0,21.22,买入
2025-11-04 09:30:00,511880.XSHG,-700,101.028,70719.6,21.22,0.0,21.22,卖出
2025-11-04 09:30:00,511880.XSHG,700,101.028,70719.6,21.22,0.0,21.22,买入
2025-11-05 09:30:00,511880.XSHG,-700,101.048,70733.6,21.22,0.0,21.22,卖出
2025-11-05 09:30:00,511880.XSHG,700,101.048,70733.6,21.22,0.0,21.22,买入
2025-11-06 09:30:00,511880.XSHG,-700,101.049,70734.3,21.22,0.0,21.22,卖出
2025-11-06 09:30:00,511880.XSHG,700,101.049,70734.3,21.22,0.0,21.22,买入
2025-11-07 09:30:00,511880.XSHG,-700,101.059,70741.3,21.22,0.0,21.22,卖出
2025-11-07 09:30:00,511880.XSHG,700,101.059,70741.3,21.22,0.0,21.22,买入
2025-11-10 09:30:00,511880.XSHG,-700,101.058,70740.6,21.22,0.0,21.22,卖出
2025-11-10 09:30:00,511880.XSHG,700,101.058,70740.6,21.22,0.0,21.22,买入
2025-11-11 09:30:00,511880.XSHG,-700,101.052,70736.40000000001,21.22,0.0,21.22,卖出
2025-11-11 09:30:00,511880.XSHG,700,101.052,70736.40000000001,21.22,0.0,21.22,买入
2025-11-12 09:30:00,511880.XSHG,-700,101.059,70741.3,21.22,0.0,21.22,卖出
2025-11-12 09:30:00,511880.XSHG,700,101.059,70741.3,21.22,0.0,21.22,买入
2025-11-13 09:30:00,511880.XSHG,-700,101.068,70747.59999999999,21.22,0.0,21.22,卖出
2025-11-13 09:30:00,511880.XSHG,700,101.068,70747.59999999999,21.22,0.0,21.22,买入
2025-11-14 09:30:00,511880.XSHG,-700,101.075,70752.5,21.23,0.0,21.23,卖出
2025-11-14 09:30:00,511880.XSHG,700,101.075,70752.5,21.23,0.0,21.23,买入
2025-11-17 09:30:00,511880.XSHG,-700,101.077,70753.9,21.23,0.0,21.23,卖出
2025-11-17 09:30:00,511880.XSHG,700,101.077,70753.9,21.23,0.0,21.23,买入
2025-11-18 09:30:00,511880.XSHG,-700,101.074,70751.8,21.23,0.0,21.23,卖出
2025-11-18 09:30:00,511880.XSHG,700,101.074,70751.8,21.23,0.0,21.23,买入
2025-11-19 09:30:00,511880.XSHG,-700,101.081,70756.7,21.23,0.0,21.23,卖出
2025-11-19 09:30:00,511880.XSHG,700,101.081,70756.7,21.23,0.0,21.23,买入
2025-11-20 09:30:00,511880.XSHG,-700,101.09,70763.0,21.23,0.0,21.23,卖出
2025-11-20 09:30:00,511880.XSHG,700,101.09,70763.0,21.23,0.0,21.23,买入
2025-11-21 09:30:00,511880.XSHG,-700,101.106,70774.2,21.23,0.0,21.23,卖出
2025-11-21 09:30:00,511880.XSHG,700,101.106,70774.2,21.23,0.0,21.23,买入
2025-11-24 09:30:00,511880.XSHG,-700,101.101,70770.7,21.23,0.0,21.23,卖出
2025-11-24 09:30:00,511880.XSHG,700,101.101,70770.7,21.23,0.0,21.23,买入
2025-11-25 09:30:00,511880.XSHG,-700,101.101,70770.7,21.23,0.0,21.23,卖出
2025-11-25 09:30:00,511880.XSHG,700,101.101,70770.7,21.23,0.0,21.23,买入
2025-11-26 09:30:00,511880.XSHG,-700,101.108,70775.6,21.23,0.0,21.23,卖出
2025-11-26 09:30:00,511880.XSHG,700,101.108,70775.6,21.23,0.0,21.23,买入
2025-11-27 09:30:00,511880.XSHG,-700,101.11,70777.0,21.23,0.0,21.23,卖出
2025-11-27 09:30:00,511880.XSHG,700,101.11,70777.0,21.23,0.0,21.23,买入
2025-11-28 09:30:00,511880.XSHG,-700,101.115,70780.5,21.23,0.0,21.23,卖出
2025-11-28 09:30:00,511880.XSHG,700,101.115,70780.5,21.23,0.0,21.23,买入
2025-12-01 09:30:00,511880.XSHG,-700,101.117,70781.90000000001,21.23,0.0,21.23,卖出
2025-12-01 09:30:00,511880.XSHG,700,101.117,70781.90000000001,21.23,0.0,21.23,买入
2025-12-02 09:30:00,511880.XSHG,-700,101.121,70784.7,21.24,0.0,21.24,卖出
2025-12-02 09:30:00,511880.XSHG,700,101.121,70784.7,21.24,0.0,21.24,买入
2025-12-03 09:30:00,511880.XSHG,-700,101.134,70793.8,21.24,0.0,21.24,卖出
2025-12-03 09:30:00,511880.XSHG,700,101.134,70793.8,21.24,0.0,21.24,买入
2025-12-04 09:30:00,511880.XSHG,-700,101.133,70793.09999999999,21.24,0.0,21.24,卖出
2025-12-04 09:30:00,511880.XSHG,700,101.133,70793.09999999999,21.24,0.0,21.24,买入
2025-12-05 09:30:00,511880.XSHG,-700,101.137,70795.9,21.24,0.0,21.24,卖出
2025-12-05 09:30:00,511880.XSHG,700,101.137,70795.9,21.24,0.0,21.24,买入
2025-12-08 09:30:00,511880.XSHG,-700,101.133,70793.09999999999,21.24,0.0,21.24,卖出
2025-12-08 09:30:00,511880.XSHG,700,101.133,70793.09999999999,21.24,0.0,21.24,买入
2025-12-09 09:30:00,511880.XSHG,-700,101.139,70797.3,21.24,0.0,21.24,卖出
2025-12-09 09:30:00,511880.XSHG,700,101.139,70797.3,21.24,0.0,21.24,买入
2025-12-10 09:30:00,511880.XSHG,-700,101.142,70799.4,21.24,0.0,21.24,卖出
2025-12-10 09:30:00,511880.XSHG,700,101.142,70799.4,21.24,0.0,21.24,买入
2025-12-11 09:30:00,511880.XSHG,-700,101.146,70802.2,21.24,0.0,21.24,卖出
2025-12-11 09:30:00,511880.XSHG,700,101.146,70802.2,21.24,0.0,21.24,买入
2025-12-12 09:30:00,511880.XSHG,-700,101.158,70810.6,21.24,0.0,21.24,卖出
2025-12-12 09:30:00,511880.XSHG,700,101.158,70810.6,21.24,0.0,21.24,买入
2025-12-15 09:30:00,511880.XSHG,-700,101.152,70806.4,21.24,0.0,21.24,卖出
2025-12-15 09:30:00,511880.XSHG,700,101.152,70806.4,21.24,0.0,21.24,买入
2025-12-16 09:30:00,511880.XSHG,-700,101.15,70805.0,21.24,0.0,21.24,卖出
2025-12-16 09:30:00,511880.XSHG,700,101.15,70805.0,21.24,0.0,21.24,买入
2025-12-17 09:30:00,511880.XSHG,-700,101.155,70808.5,21.24,0.0,21.24,卖出
2025-12-17 09:30:00,511880.XSHG,700,101.155,70808.5,21.24,0.0,21.24,买入
2025-12-18 09:30:00,511880.XSHG,-700,101.165,70815.5,21.24,0.0,21.24,卖出
2025-12-18 09:30:00,511880.XSHG,700,101.165,70815.5,21.24,0.0,21.24,买入
2025-12-19 09:30:00,511880.XSHG,-700,101.173,70821.1,21.25,0.0,21.25,卖出
2025-12-19 09:30:00,511880.XSHG,700,101.173,70821.1,21.25,0.0,21.25,买入
2025-12-22 09:30:00,511880.XSHG,-700,101.173,70821.1,21.25,0.0,21.25,卖出
2025-12-22 09:30:00,511880.XSHG,700,101.173,70821.1,21.25,0.0,21.25,买入
2025-12-23 09:30:00,511880.XSHG,-700,101.169,70818.3,21.25,0.0,21.25,卖出
2025-12-23 09:30:00,511880.XSHG,700,101.169,70818.3,21.25,0.0,21.25,买入
2025-12-24 09:30:00,511880.XSHG,-700,101.174,70821.8,21.25,0.0,21.25,卖出
2025-12-24 09:30:00,511880.XSHG,700,101.174,70821.8,21.25,0.0,21.25,买入
2025-12-25 09:30:00,511880.XSHG,-700,101.186,70830.20000000001,21.25,0.0,21.25,卖出
2025-12-25 09:30:00,511880.XSHG,700,101.186,70830.20000000001,21.25,0.0,21.25,买入
2025-12-26 09:30:00,511880.XSHG,-700,101.188,70831.6,21.25,0.0,21.25,卖出
2025-12-26 09:30:00,511880.XSHG,700,101.188,70831.6,21.25,0.0,21.25,买入
2025-12-29 09:30:00,511880.XSHG,-700,101.19,70833.0,21.25,0.0,21.25,卖出
2025-12-29 09:30:00,511880.XSHG,700,101.19,70833.0,21.25,0.0,21.25,买入
2025-12-30 09:30:00,511880.XSHG,-700,101.195,70836.5,21.25,0.0,21.25,卖出
2025-12-30 09:30:00,511880.XSHG,700,101.195,70836.5,21.25,0.0,21.25,买入
2025-12-31 09:30:00,511880.XSHG,-700,100.059,70041.3,21.01,0.0,21.01,卖出
2025-12-31 09:30:00,511880.XSHG,700,100.059,70041.3,21.01,0.0,21.01,买入
